id,name,text
boomerang,回力镖,"当你安装本硬件时，选择1层已安装的防火墙。本硬件仅能在遭遇该防火墙期间使用。
[trash]<strong>:</strong> 破解至多2条防火墙子进程。当本次潜袭结束时，如果潜袭成功，你可以将1张名称为回力镖的卡牌从你的堆阵洗入你的存储栈。"
border_control,边境管控,"[trash]<strong>:</strong> 终止本次潜袭。本能力仅能在对本服务器的潜袭中使用。
[subroutine] 每有1层保护本服务器的防火墙，获得1[credit]。
[subroutine] 终止本次潜装。"
boris_syfr_kovac_crafty_veteran,鲍里斯·“暗码”·科瓦奇: 诡诈老手,"轮抽赛制限定。
如果你具有已安装的[criminal]卡牌多于其它任何派系，则当你的回合开始时，移除1枚锁定标记。"
borrowed_satellite,借用卫星,"+1[link]
你的手牌上限+1。"
boto,亚马逊河豚,"威胁4 → 本防火墙的强度+2。<em>（本能力在任一玩家有4点或更多议案分数时生效。）</em>
[subroutine] 造成2点网域伤害。
[subroutine] 你可以从总部销毁1张卡牌以终止本次潜袭。
[subroutine] 你可以从总部销毁1张卡牌以终止本次潜袭。"
botulus,肉毒杆菌,"仅能安装在一层防火墙上。<em>（如果被附载的防火墙被卸载，销毁本程序。）</em>
当你安装本程序时及你的回合开始时，放置1枚病毒指示物到本程序上。
<strong>所附载的病毒指示物:</strong> 破解被附载的防火墙上的1条子进程。"
box_e,E箱,"+2[mu]
你的手牌上限+2。
每位玩家限制1个<strong>控制台</strong>。"
brahman,梵天,"1[credit]: 破解最多2个子进程。
2[credit]: 强度+1。
每当一层你使用梵天破解其子进程的防火墙遭遇结束时，将一个已安装的非<strong>病毒</strong>程序加入你的存储栈顶端。"
brain_cage,护脑颅盔,"当你安装护脑颅盔时，受到1点脑部伤害。
你的手牌上限+3。"
brain_chip,脑芯片,"+X[mu]
你的手牌上限+X。
X等于你具有的议案分数。
每位玩家限制1个<strong>控制台</strong>。"
brain_rewiring,脑部重塑,当你用脑部重塑计分时，你可以支付X[credit]，以迫使潜袭者随机将X张卡牌从他/她的操控器加入他/她的存储栈底端然后补一张卡牌。
brain_taping_warehouse,脑录仓储,潜袭者每有一个未使用的时点，<strong>生化人</strong>防火墙的激活费用减1。
brainstorm,头脑风暴,当潜袭者遭遇头脑风暴时，本次潜袭的剩余时间内潜袭者的操控器中每有一张卡牌，其获得“[subroutine] 造成1点脑部伤害。”
braintrust,,
bran_1_0,布兰1.0,"<strong>失去[click]:</strong> 破解1条本防火墙上的子进程。只有潜袭者可以使用本能力。
[subroutine] 你可以从总部或档案库安装1层防火墙，将其直接放置在本防火墙的内侧，忽略所有的费用。
[subroutine] 终止本次潜袭。
[subroutine] 终止本次潜袭。"
brasilia_government_grid,巴西利亚政府网阵,"在对本服务器的潜袭中，每当你激活一层防火墙时，你可以关闭另一层已安装的防火墙。如果你如此做，被激活的防火墙在本次潜袭的剩余时间内强度+3。本能力每回合仅限使用一次。
每台服务器限制1个<strong>区域</strong>。"
bravado,虚张声势,潜袭一台有防火墙保护的服务器。当本次潜袭结束时，获得等同于本次潜袭中通过防火墙数量加6的[credit]。
breach,裂口,"2[credit]: 破解最多3个<strong>屏障</strong>子进程。
2[credit]: 强度+4。
裂口不能对保护远程服务器的防火墙使用。"
breached_dome,,
breaker_bay_grid,碎浪湾网阵,"本服务器内的卡牌的激活费用减5。
每台服务器限制1个<strong>区域</strong>。"
breaking_news,突发新闻,"当你用突发新闻计分时，给予潜袭者2枚锁定标记。
当你用突发新闻计分的回合结束时，潜袭者失去2枚锁定标记。"
bribery,行贿,进行一次潜袭。在本次潜袭中，公司必须支付X[credit]，作为激活所接驳的第一层未激活防火墙的额外费用。
bring_them_home,带他们回家,"只有潜袭者在其上回合窃取或销毁过公司卡牌时，才能打出。
在你结算本事务后，结束你的行动阶段。
从操控器随机展示2张卡牌，并将其依次加入存储栈顶端。
威胁3 → 你可以支付2[credit]，以随机展示操控器中的1张卡牌。潜袭者将其洗入存储栈。"
broad_daylight,,
broadcast_square,传媒广场,每当你将要拿取至少1枚负面声誉标记时，<trace>追踪 3</trace> 如果成功，避免拿取该负面声誉标记。
brute_force_hack,蛮力入侵,"作为打出本事务的额外费用，花费[click]。
关闭激活费用等于或小于X的一层防火墙。"
bryan_stinson,布莱恩·斯廷森,当潜袭者具有少于6[credit]时，布莱恩·斯廷森获得“[click]: 从档案库打出一个<strong>交易</strong>事务，忽略所有的费用。将该交易移出游戏，代替销毁它。”
buffer_drive,缓存驱动器,"每回合第一次1张或更多的卡牌从你的操控器或存储栈被销毁时，你可以将其中的1张卡牌加入你的存储栈底端。
<strong>将本硬件移出游戏:</strong> 将1张卡牌从你的堆阵加入你的存储栈顶端。"
bug,虫子,"如果你本回合已对总部进行过成功的潜袭，才能安装。
每当公司补一张卡牌时，你可以支付2[credit]，以展示该卡牌。"
bug_out_bag,,
build_script,,
builder,建造者,"[click]: 将本防火墙转移到保护任意服务器的最外层位置。
[subroutine] 放置1枚推进标记到一层保护本服务器的能被推进的防火墙上。
[subroutine] 放置1枚推进标记到一层保护本服务器的能被推进的防火墙上。"
building_blocks,,
bukhgalter,会计师,"对接 → <strong>1[credit]:</strong> 破解1条<strong>警报</strong>子进程。
<strong>1[credit]:</strong> 强度+1。
每回合你第一次仅使用本程序破解所遭遇防火墙上的所有子进程时，获得2[credit]。"
bullfrog,牛蛙,[subroutine] 你和潜袭者秘密花费0[credit]，1[credit]或2[credit]。展示所花费的信用点。如果你和潜袭者花费了不同数量的信用点，转移牛蛙，使其成为保护另一台服务器的最外层防火墙（现在，潜袭者从这个新位置并对这台新服务器继续进行潜袭）。
bulwark,壁垒,"当你激活壁垒时，拿取1枚负面声誉标记。
当潜袭者遭遇壁垒时，如果有一个已安装的<strong>智能模块</strong>，获得2[credit]。
[subroutine] 潜袭者销毁一个程序。
[subroutine] 公司获得2[credit]。终止本次潜袭。
[subroutine] 公司获得2[credit]。终止本次潜袭。"
burke_bugs,伯克虫,[subroutine] <trace>追踪 0</trace> 如果成功，潜袭者销毁一个程序。
burner,大涂鸦,潜袭总部。如果成功，随机展示总部中的3张卡牌，代替侵入总部。将所展示卡牌中的2张加入研发中心顶端和/或底端。
business_as_usual,一切照旧,"结算下列中的1项:<ul><li>在最多2张你可以推进的已安装的卡牌上各放置1枚推进指示物。</li><li>从1张已安装的卡牌上移除所有病毒指示物。</li></ul>
威胁3 → 你还可以结算另一项。<em>（本能力在任一玩家有3点或更多议案分数时生效。）</em>"
buzzsaw,电锯,"对接 → <strong>1[credit]:</strong> 破解最多2条<strong>门禁</strong>子进程。
<strong>3[credit]:</strong> 强度+1。"
by_any_means,,
c_i_fund,资本投资基金,"当你的回合开始时，你可以从你的信用池中转移最多3[credit]到资本投资基金上。
当你的回合开始时，如果资本投资基金具有至少6[credit]，从银行中放置2[credit]到本卡牌上。
2[credit], [trash]: 从资本投资基金上拿取所有的信用点。"
cache,,
caduceus,,
caldera,,
calibration_testing,,
calling_in_favors,召集支援,每有一个已安装的<strong>人脉</strong>资源，获得1[credit]。
calvin_b4l3y,卡尔文B4L3Y,"[click]<strong>:</strong> 抽2张卡牌。本能力每回合仅限使用一次。
当潜袭者销毁本资产时，你可以抽2张卡牌。"
capacitor,电容器,"只要潜袭者被锁定，本防火墙的强度便+2。
[subroutine] 潜袭者每有1枚锁定标记，获得1[credit]。
[subroutine] 终止本次潜袭。"
capital_investors,资本投资人,[click]: 获得2[credit]。
caprice_nisei,柯瑞丝·次代,每当潜袭者通过保护本服务器的所有防火墙时，你和潜袭者秘密花费0[credit]，1[credit]或2[credit]。展示所花费的信用点。如果你和潜袭者花费了不同数量的信用点，终止本次潜袭。
capstone,拱顶石,[click]: 从你的操控器销毁任意数量的卡牌。每销毁一张与你已安装卡牌相同的卡牌，补一张卡牌。
captain_padma_isbister_intrepid_explorer,帕德玛·伊斯比斯特船长: 无畏探索者,每回合第一次对研发中心的潜袭开始时，你可以对1张你已安装的卡牌充能。<em>（在一张已经有能量指示物的卡牌上再放置1枚。）</em>
capybara,水豚,每当你略过一层防火墙时，你可以将本硬件移出游戏，以关闭该防火墙。
career_fair,招聘会,从你的操控器安装1个资源，其安装费用减3[credit]。
careful_planning,精心筹划,"仅能在你的第一个[click]打出。
选择一张远程服务器内或保护远程服务器的卡牌。本回合该卡牌不能被激活。"
carmen,卡门,"如果你本回合已进行过成功的潜袭，本程序的安装费用减2[credit]。
对接 → <strong>1[credit]:</strong> 破解1条<strong>警报</strong>子进程。
<strong>2[credit]:</strong> 强度+3。"
carnivore,肉食动物,"+1[mu]
读取 → <strong>从你的操控器销毁2张卡牌:</strong> 销毁你正在读取的卡牌。本能力每回合仅限使用一次。
每位玩家限制1个<strong>控制台</strong>。"
carpe_diem,时不再来,"发现你的目标。<em>（如果你没有目标，一台随机的中央服务器成为你本回合的目标。）</em>
获得4[credit]。你可以潜袭你的目标。"
casting_call,试镜选角,从总部面朝上安装一个议案，并将试镜选角安装到该议案上，作为所附载的状态指示物，规则文字为“每当潜袭者读取该议案时，他/她拿取2枚锁定标记。”
cataloguer,编目器,"当你安装本硬件时，填装2枚能量指示物到本硬件上。当其清空时，销毁之。
每当你对研发中心进行一次成功的潜袭时，你可以移除1枚所附载的能量指示物，以查看研发中心顶端的4张卡牌并按任意顺序排列它们，代替侵入研发中心。
[click]，<strong>所附载的能量指示物:</strong> 侵入研发中心。只有你本回合已对研发中进行过成功的潜袭时，才能使用本能力。"
cats_cradle,翻花绳,"每层<strong>门禁</strong>防火墙的激活费用加1[credit]。
对接 → <strong>1[credit]:</strong> 破解1条<strong>门禁</strong>子进程。
<strong>1[credit]:</strong> 强度+1。"
cayambe_grid,卡扬贝网阵,"当你的回合开始时，放置1枚推进指示物到1层保护本服务器的防火墙上。
每当潜袭者接驳本服务器时，终止本次潜袭，除非潜袭者支付等同于保护本服务器的已推进的防火墙二倍数量的信用点。
每台服务器限制1个<strong>区域</strong>。"
cbi_raid,中央调查局突查,对总部进行一次潜袭。如果成功，公司将总部中的所有卡牌按他/她所选择的顺序加入研发中心顶端，代替读取卡牌。
celebrity_gift,名流的馈赠,"作为打出本事务的额外费用，花费[click]。
展示总部中的最多5张卡牌。你每以此法展示1张卡牌，获得2[credit]。"
cell_portal,信元传送门,[subroutine] 潜袭者接驳到保护被攻击服务器的最外层防火墙。关闭信元传送门。
cerberus_cuj_0_h3,三头犬“古卓”H3,"当三头犬“古卓”H3被安装时，放置4枚能量指示物到本卡牌上。
<strong>所附载的能量指示物</strong>: 破解最多2个<strong>警报</strong>子进程。
1[credit]: 强度+1。"
cerberus_lady_h1,,
cerberus_rex_h2,三头犬“雷克斯”H2,"当三头犬“雷克斯”H2被安装时，放置4枚能量指示物到本卡牌上。
<strong>所附载的能量指示物</strong>: 破解最多2个<strong>门禁</strong>子进程。
1[credit]: 强度+1。"
